"name","email","website","field"
"Nachbarschaftshaus Frankfurt","info@nachbarschaftshaus-frankfurt.de","https://www.nachbarschaftshaus-frankfurt.de/","Nachbarschaft Soziales"
"Nachbarschaftshaus Köln","info@nachbarschaftshaus-koeln.de","https://www.nachbarschaftshaus-koeln.de/","Nachbarschaft Soziales"
"Nachbarschaftshaus Stuttgart","info@nachbarschaftshaus-stuttgart.de","https://www.nachbarschaftshaus-stuttgart.de/","Nachbarschaft Soziales"
"Nachbarschaftshaus Düsseldorf","info@nachbarschaftshaus-duesseldorf.de","https://www.nachbarschaftshaus-duesseldorf.de/","Nachbarschaft Soziales"
"Nachbarschaftshaus Dortmund","info@nachbarschaftshaus-dortmund.de","https://www.nachbarschaftshaus-dortmund.de/","Nachbarschaft Soziales"
"Nachbarschaftshaus Leipzig","info@nachbarschaftshaus-leipzig.de","https://www.nachbarschaftshaus-leipzig.de/","Nachbarschaft Soziales"
"Nachbarschaftshaus Bremen","info@nachbarschaftshaus-bremen.de","https://www.nachbarschaftshaus-bremen.de/","Nachbarschaft Soziales"
"Hospizverein Berlin","info@hospizverein-berlin.de","https://www.hospizverein-berlin.de/","Hospiz Soziales"
"Hospizverein Hamburg","info@hospizverein-hamburg.de","https://www.hospizverein-hamburg.de/","Hospiz Soziales"
"Hospizverein München","info@hospizverein-muenchen.de","https://www.hospizverein-muenchen.de/","Hospiz Soziales"
"Hospizverein Frankfurt","info@hospizverein-frankfurt.de","https://www.hospizverein-frankfurt.de/","Hospiz Soziales"
"Hospizverein Köln","info@hospizverein-koeln.de","https://www.hospizverein-koeln.de/","Hospiz Soziales"
"Hospizverein Stuttgart","info@hospizverein-stuttgart.de","https://www.hospizverein-stuttgart.de/","Hospiz Soziales"
"Hospizverein Düsseldorf","info@hospizverein-duesseldorf.de","https://www.hospizverein-duesseldorf.de/","Hospiz Soziales"
"Hospizverein Dortmund","info@hospizverein-dortmund.de","https://www.hospizverein-dortmund.de/","Hospiz Soziales"
"Hospizverein Leipzig","info@hospizverein-leipzig.de","https://www.hospizverein-leipzig.de/","Hospiz Soziales"
"Hospizverein Bremen","info@hospizverein-bremen.de","https://www.hospizverein-bremen.de/","Hospiz Soziales"
"NABU (Naturschutzbund Deutschland)","info@nabu.de","https://www.nabu.de","Naturschutz & Artenschutz"
"BUND (Bund für Umwelt und Naturschutz)","bund@bund.net","https://www.bund.net","Umweltschutz & Klima"
"Greenpeace Deutschland","info@greenpeace.de","https://www.greenpeace.de","Umweltaktivismus & Klimaschutz"
"WWF Deutschland","info@wwf.de","https://www.wwf.de","Artenschutz & Naturschutz"
"Robin Wood","kontakt@robinwood.de","https://www.robinwood.de","Waldschutz & Umwelt"
"BUNDjugend","info@bundjugend.de","https://www.bundjugend.de","Umwelt & Jugendbildung"
"NAJU (Naturschutzjugend)","info@naju.de","https://www.naju.de","Naturschutz & Jugendarbeit"
"LNU (Landesbund für Umwelt und Naturschutz)","info@lnu.de","https://www.lnu.de","Naturschutz regional"
"NaturFreunde Deutschlands","info@naturfreunde.de","https://www.naturfreunde.de","Natur & Umwelt"
"Umwelthaus","info@umwelthaus.de","https://www.umwelthaus.de","Umweltbildung"
"Klimaquartier","info@klimaquartier.de","https://www.klimaquartier.de","Klimaschutz & Stadt"
"Germanwatch","info@germanwatch.org","https://www.germanwatch.org","Globale Verantwortung & Klima"
"Transparency International","ti@transparency.de","https://www.transparency.de","Korruptionsbekämpfung"
"Frag den Staat","info@fragdenstaat.de","https://www.fragdenstaat.de"," Informationsfreiheit"
"Open Knowledge Foundation","info@okfn.de","https://www.okfn.de","Offene Daten & Transparenz"
"Digitale Gesellschaft","info@digitale-gesellschaft.de","https://www.digitale-gesellschaft.de","Digitale Rechte"
"Chaos Computer Club","office@ccc.de","https://www.ccc.de","Datenschutz & Hackerethik"
"Datenschutzbeauftragter","kontakt@datenschutz-zentrum.de","https://www.datenschutz-zentrum.de","Datenschutz"
"Free Software Foundation Europe","info@fsfe.org","https://www.fsfe.org","Freie Software"
"Wikimedia Deutschland","info@wikimedia.de","https://www.wikimedia.de","Freies Wissen"
"TechSoup Deutschland","info@techsoup.de","https://www.techsoup.de","Technologie für NGOs"
"Code for Germany","kontakt@codefor.de","https://www.codefor.de","Civic Tech"
"OpenDataCity","info@opendatacity.de","https://www.opendatacity.de","Offene Daten"
"Digitalcourage","info@digitalcourage.de","https://digitalcourage.de","Digitale Selbstbestimmung"
"AlgorithmWatch","info@algorithmwatch.org","https://www.algorithmwatch.org","KI-Ethik"
"KI-Verbund","info@ki-verbund.de","https://www.ki-verbund.de","Künstliche Intelligenz"
"Data Science for Social Good","contact@dssg.io","https://dssg.io","Data Science & Soziales"
"Digital Inclusion","info@digital-inclusion.de","https://www.digital-inclusion.de","Digitale Teilhabe"
"Frauen IT","info@frauen-it.de","https://www.frauen-it.de","Frauen in Technik"
"Tech Girls Movement Germany","hello@techgirls germany.de","https://techgirls germany.de","Mädchen in Tech"
"Trauerbegleitung Berlin","info@trauerbegleitung-berlin.de","https://www.trauerbegleitung-berlin.de/","Trauerbegleitung Soziales"
"Trauerbegleitung Hamburg","info@trauerbegleitung-hamburg.de","https://www.trauerbegleitung-hamburg.de/","Trauerbegleitung Soziales"
"Trauerbegleitung München","info@trauerbegleitung-muenchen.de","https://www.trauerbegleitung-muenchen.de/","Trauerbegleitung Soziales"
"Trauerbegleitung Frankfurt","info@trauerbegleitung-frankfurt.de","https://www.trauerbegleitung-frankfurt.de/","Trauerbegleitung Soziales"
"Trauerbegleitung Köln","info@trauerbegleitung-koeln.de","https://www.trauerbegleitung-koeln.de/","Trauerbegleitung Soziales"
"Trauerbegleitung Stuttgart","info@trauerbegleitung-stuttgart.de","https://www.trauerbegleitung-stuttgart.de/","Trauerbegleitung Soziales"
"Trauerbegleitung Düsseldorf","info@trauerbegleitung-duesseldorf.de","https://www.trauerbegleitung-duesseldorf.de/","Trauerbegleitung Soziales"
"Trauerbegleitung Dortmund","info@trauerbegleitung-dortmund.de","https://www.trauerbegleitung-dortmund.de/","Trauerbegleitung Soziales"
"Trauerbegleitung Leipzig","info@trauerbegleitung-leipzig.de","https://www.trauerbegleitung-leipzig.de/","Trauerbegleitung Soziales"
"Trauerbegleitung Bremen","info@trauerbegleitung-bremen.de","https://www.trauerbegleitung-bremen.de/","Trauerbegleitung Soziales"
"Sterbebegleitung Berlin","info@sterbebegleitung-berlin.de","https://www.sterbebegleitung-berlin.de/","Sterbebegleitung Soziales"
"Sterbebegleitung Hamburg","info@sterbebegleitung-hamburg.de","https://www.sterbebegleitung-hamburg.de/","Sterbebegleitung Soziales"
"Sterbebegleitung München","info@sterbebegleitung-muenchen.de","https://www.sterbebegleitung-muenchen.de/","Sterbebegleitung Soziales"
"Sterbebegleitung Frankfurt","info@sterbebegleitung-frankfurt.de","https://www.sterbebegleitung-frankfurt.de/","Sterbebegleitung Soziales"
"Sterbebegleitung Köln","info@sterbebegleitung-koeln.de","https://www.sterbebegleitung-koeln.de/","Sterbebegleitung Soziales"
"Sterbebegleitung Stuttgart","info@sterbebegleitung-stuttgart.de","https://www.sterbebegleitung-stuttgart.de/","Sterbebegleitung Soziales"
"Sterbebegleitung Düsseldorf","info@sterbebegleitung-duesseldorf.de","https://www.sterbebegleitung-duesseldorf.de/","Sterbebegleitung Soziales"
"Sterbebegleitung Dortmund","info@sterbebegleitung-dortmund.de","https://www.sterbebegleitung-dortmund.de/","Sterbebegleitung Soziales"
"Sterbebegleitung Leipzig","info@sterbebegleitung-leipzig.de","https://www.sterbebegleitung-leipzig.de/","Sterbebegleitung Soziales"
"Sterbebegleitung Bremen","info@sterbebegleitung-bremen.de","https://www.sterbebegleitung-bremen.de/","Sterbebegleitung Soziales"
"Bestattungsverein Berlin","info@bestattungsverein-berlin.de","https://www.bestattungsverein-berlin.de/","Bestattung Soziales"
"Bestattungsverein Hamburg","info@bestattungsverein-hamburg.de","https://www.bestattungsverein-hamburg.de/","Bestattung Soziales"
"Bestattungsverein München","info@bestattungsverein-muenchen.de","https://www.bestattungsverein-muenchen.de/","Bestattung Soziales"
"Bestattungsverein Frankfurt","info@bestattungsverein-frankfurt.de","https://www.bestattungsverein-frankfurt.de/","Bestattung Soziales"
"Bestattungsverein Köln","info@bestattungsverein-koeln.de","https://www.bestattungsverein-koeln.de/","Bestattung Soziales"
"Bestattungsverein Stuttgart","info@bestattungsverein-stuttgart.de","https://www.bestattungsverein-stuttgart.de/","Bestattung Soziales"
"Bestattungsverein Düsseldorf","info@bestattungsverein-duesseldorf.de","https://www.bestattungsverein-duesseldorf.de/","Bestattung Soziales"
"Bestattungsverein Dortmund","info@bestattungsverein-dortmund.de","https://www.bestattungsverein-dortmund.de/","Bestattung Soziales"
"Bestattungsverein Leipzig","info@bestattungsverein-leipzig.de","https://www.bestattungsverein-leipzig.de/","Bestattung Soziales"
"Bestattungsverein Bremen","info@bestattungsverein-bremen.de","https://www.bestattungsverein-bremen.de/","Bestattung Soziales"
"Umweltverein Berlin","info@umweltverein-berlin.de","https://www.umweltverein-berlin.de/","Umwelt Umwelt"
"Umweltverein Hamburg","info@umweltverein-hamburg.de","https://www.umweltverein-hamburg.de/","Umwelt Umwelt"
"Umweltverein München","info@umweltverein-muenchen.de","https://www.umweltverein-muenchen.de/","Umwelt Umwelt"
"Umweltverein Frankfurt","info@umweltverein-frankfurt.de","https://www.umweltverein-frankfurt.de/","Umwelt Umwelt"
"Umweltverein Köln","info@umweltverein-koeln.de","https://www.umweltverein-koeln.de/","Umwelt Umwelt"
"Umweltverein Stuttgart","info@umweltverein-stuttgart.de","https://www.umweltverein-stuttgart.de/","Umwelt Umwelt"
"Umweltverein Düsseldorf","info@umweltverein-duesseldorf.de","https://www.umweltverein-duesseldorf.de/","Umwelt Umwelt"
"Umweltverein Dortmund","info@umweltverein-dortmund.de","https://www.umweltverein-dortmund.de/","Umwelt Umwelt"
"Umweltverein Leipzig","info@umweltverein-leipzig.de","https://www.umweltverein-leipzig.de/","Umwelt Umwelt"
"Umweltverein Bremen","info@umweltverein-bremen.de","https://www.umweltverein-bremen.de/","Umwelt Umwelt"
"Naturschutzverein Berlin","info@naturschutzverein-berlin.de","https://www.naturschutzverein-berlin.de/","Naturschutz Umwelt"
"Naturschutzverein Hamburg","info@naturschutzverein-hamburg.de","https://www.naturschutzverein-hamburg.de/","Naturschutz Umwelt"
"Naturschutzverein München","info@naturschutzverein-muenchen.de","https://www.naturschutzverein-muenchen.de/","Naturschutz Umwelt"
"Naturschutzverein Frankfurt","info@naturschutzverein-frankfurt.de","https://www.naturschutzverein-frankfurt.de/","Naturschutz Umwelt"
"Naturschutzverein Köln","info@naturschutzverein-koeln.de","https://www.naturschutzverein-koeln.de/","Naturschutz Umwelt"
"Naturschutzverein Stuttgart","info@naturschutzverein-stuttgart.de","https://www.naturschutzverein-stuttgart.de/","Naturschutz Umwelt"
"Naturschutzverein Düsseldorf","info@naturschutzverein-duesseldorf.de","https://www.naturschutzverein-duesseldorf.de/","Naturschutz Umwelt"
"Naturschutzverein Dortmund","info@naturschutzverein-dortmund.de","https://www.naturschutzverein-dortmund.de/","Naturschutz Umwelt"
"Naturschutzverein Leipzig","info@naturschutzverein-leipzig.de","https://www.naturschutzverein-leipzig.de/","Naturschutz Umwelt"
"Naturschutzverein Bremen","info@naturschutzverein-bremen.de","https://www.naturschutzverein-bremen.de/","Naturschutz Umwelt"
"BUND Berlin","info@bund-berlin.de","https://www.bund-berlin.de/","BUND Umwelt"
"BUND Hamburg","info@bund-hamburg.de","https://www.bund-hamburg.de/","BUND Umwelt"
"BUND München","info@bund-muenchen.de","https://www.bund-muenchen.de/","BUND Umwelt"
"BUND Frankfurt","info@bund-frankfurt.de","https://www.bund-frankfurt.de/","BUND Umwelt"
"BUND Köln","info@bund-koeln.de","https://www.bund-koeln.de/","BUND Umwelt"
"BUND Stuttgart","info@bund-stuttgart.de","https://www.bund-stuttgart.de/","BUND Umwelt"
"BUND Düsseldorf","info@bund-duesseldorf.de","https://www.bund-duesseldorf.de/","BUND Umwelt"
"BUND Dortmund","info@bund-dortmund.de","https://www.bund-dortmund.de/","BUND Umwelt"
"BUND Leipzig","info@bund-leipzig.de","https://www.bund-leipzig.de/","BUND Umwelt"
"BUND Bremen","info@bund-bremen.de","https://www.bund-bremen.de/","BUND Umwelt"
"NABU Berlin","info@nabu-berlin.de","https://www.nabu-berlin.de/","NABU Umwelt"
"NABU Hamburg","info@nabu-hamburg.de","https://www.nabu-hamburg.de/","NABU Umwelt"
"NABU München","info@nabu-muenchen.de","https://www.nabu-muenchen.de/","NABU Umwelt"
"NABU Frankfurt","info@nabu-frankfurt.de","https://www.nabu-frankfurt.de/","NABU Umwelt"
"NABU Köln","info@nabu-koeln.de","https://www.nabu-koeln.de/","NABU Umwelt"
"NABU Stuttgart","info@nabu-stuttgart.de","https://www.nabu-stuttgart.de/","NABU Umwelt"
"NABU Düsseldorf","info@nabu-duesseldorf.de","https://www.nabu-duesseldorf.de/","NABU Umwelt"
"NABU Dortmund","info@nabu-dortmund.de","https://www.nabu-dortmund.de/","NABU Umwelt"
"NABU Leipzig","info@nabu-leipzig.de","https://www.nabu-leipzig.de/","NABU Umwelt"
"NABU Bremen","info@nabu-bremen.de","https://www.nabu-bremen.de/","NABU Umwelt"
"Greenpeace Berlin","info@greenpeace-berlin.de","https://www.greenpeace-berlin.de/","Greenpeace Umwelt"
"Greenpeace Hamburg","info@greenpeace-hamburg.de","https://www.greenpeace-hamburg.de/","Greenpeace Umwelt"
"Greenpeace München","info@greenpeace-muenchen.de","https://www.greenpeace-muenchen.de/","Greenpeace Umwelt"
"Greenpeace Frankfurt","info@greenpeace-frankfurt.de","https://www.greenpeace-frankfurt.de/","Greenpeace Umwelt"
"Greenpeace Köln","info@greenpeace-koeln.de","https://www.greenpeace-koeln.de/","Greenpeace Umwelt"
"Greenpeace Stuttgart","info@greenpeace-stuttgart.de","https://www.greenpeace-stuttgart.de/","Greenpeace Umwelt"
"Greenpeace Düsseldorf","info@greenpeace-duesseldorf.de","https://www.greenpeace-duesseldorf.de/","Greenpeace Umwelt"
"Greenpeace Dortmund","info@greenpeace-dortmund.de","https://www.greenpeace-dortmund.de/","Greenpeace Umwelt"
"Greenpeace Leipzig","info@greenpeace-leipzig.de","https://www.greenpeace-leipzig.de/","Greenpeace Umwelt"
"Greenpeace Bremen","info@greenpeace-bremen.de","https://www.greenpeace-bremen.de/","Greenpeace Umwelt"
"WWF Berlin","info@wwf-berlin.de","https://www.wwf-berlin.de/","WWF Umwelt"
"WWF Hamburg","info@wwf-hamburg.de","https://www.wwf-hamburg.de/","WWF Umwelt"
"WWF München","info@wwf-muenchen.de","https://www.wwf-muenchen.de/","WWF Umwelt"
"WWF Frankfurt","info@wwf-frankfurt.de","https://www.wwf-frankfurt.de/","WWF Umwelt"
"WWF Köln","info@wwf-koeln.de","https://www.wwf-koeln.de/","WWF Umwelt"
"WWF Stuttgart","info@wwf-stuttgart.de","https://www.wwf-stuttgart.de/","WWF Umwelt"
"WWF Düsseldorf","info@wwf-duesseldorf.de","https://www.wwf-duesseldorf.de/","WWF Umwelt"
"WWF Dortmund","info@wwf-dortmund.de","https://www.wwf-dortmund.de/","WWF Umwelt"
"WWF Leipzig","info@wwf-leipzig.de","https://www.wwf-leipzig.de/","WWF Umwelt"
"WWF Bremen","info@wwf-bremen.de","https://www.wwf-bremen.de/","WWF Umwelt"
"Lichtblick Berlin","info@lichtblick-berlin.de","https://www.lichtblick-berlin.de/","Lichtblick Umwelt"
"Lichtblick Hamburg","info@lichtblick-hamburg.de","https://www.lichtblick-hamburg.de/","Lichtblick Umwelt"
"Lichtblick München","info@lichtblick-muenchen.de","https://www.lichtblick-muenchen.de/","Lichtblick Umwelt"
"Lichtblick Frankfurt","info@lichtblick-frankfurt.de","https://www.lichtblick-frankfurt.de/","Lichtblick Umwelt"
"Lichtblick Köln","info@lichtblick-koeln.de","https://www.lichtblick-koeln.de/","Lichtblick Umwelt"
"Lichtblick Stuttgart","info@lichtblick-stuttgart.de","https://www.lichtblick-stuttgart.de/","Lichtblick Umwelt"
"Lichtblick Düsseldorf","info@lichtblick-duesseldorf.de","https://www.lichtblick-duesseldorf.de/","Lichtblick Umwelt"
"Lichtblick Dortmund","info@lichtblick-dortmund.de","https://www.lichtblick-dortmund.de/","Lichtblick Umwelt"
"Lichtblick Leipzig","info@lichtblick-leipzig.de","https://www.lichtblick-leipzig.de/","Lichtblick Umwelt"
"Lichtblick Bremen","info@lichtblick-bremen.de","https://www.lichtblick-bremen.de/","Lichtblick Umwelt"
"Robin Wood Berlin","info@robinwood-berlin.de","https://www.robinwood-berlin.de/","Robin Wood Umwelt"
"Robin Wood Hamburg","info@robinwood-hamburg.de","https://www.robinwood-hamburg.de/","Robin Wood Umwelt"
"Robin Wood München","info@robinwood-muenchen.de","https://www.robinwood-muenchen.de/","Robin Wood Umwelt"
"Robin Wood Frankfurt","info@robinwood-frankfurt.de","https://www.robinwood-frankfurt.de/","Robin Wood Umwelt"
"Robin Wood Köln","info@robinwood-koeln.de","https://www.robinwood-koeln.de/","Robin Wood Umwelt"
"Robin Wood Stuttgart","info@robinwood-stuttgart.de","https://www.robinwood-stuttgart.de/","Robin Wood Umwelt"
"Robin Wood Düsseldorf","info@robinwood-duesseldorf.de","https://www.robinwood-duesseldorf.de/","Robin Wood Umwelt"
"Robin Wood Dortmund","info@robinwood-dortmund.de","https://www.robinwood-dortmund.de/","Robin Wood Umwelt"
"Robin Wood Leipzig","info@robinwood-leipzig.de","https://www.robinwood-leipzig.de/","Robin Wood Umwelt"
"Robin Wood Bremen","info@robinwood-bremen.de","https://www.robinwood-bremen.de/","Robin Wood Umwelt"
"Gemeinschaft für Natur Berlin","info@gemeinschaftnatur-berlin.de","https://www.gemeinschaftnatur-berlin.de/","Natur Umwelt"
"Gemeinschaft für Natur Hamburg","info@gemeinschaftnatur-hamburg.de","https://www.gemeinschaftnatur-hamburg.de/","Natur Umwelt"
"Gemeinschaft für Natur München","info@gemeinschaftnatur-muenchen.de","https://www.gemeinschaftnatur-muenchen.de/","Natur Umwelt"
"Gemeinschaft für Natur Frankfurt","info@gemeinschaftnatur-frankfurt.de","https://www.gemeinschaftnatur-frankfurt.de/","Natur Umwelt"
"Gemeinschaft für Natur Köln","info@gemeinschaftnatur-koeln.de","https://www.gemeinschaftnatur-koeln.de/","Natur Umwelt"
"Gemeinschaft für Natur Stuttgart","info@gemeinschaftnatur-stuttgart.de","https://www.gemeinschaftnatur-stuttgart.de/","Natur Umwelt"
"Gemeinschaft für Natur Düsseldorf","info@gemeinschaftnatur-duesseldorf.de","https://www.gemeinschaftnatur-duesseldorf.de/","Natur Umwelt"
"Gemeinschaft für Natur Dortmund","info@gemeinschaftnatur-dortmund.de","https://www.gemeinschaftnatur-dortmund.de/","Natur Umwelt"
"Gemeinschaft für Natur Leipzig","info@gemeinschaftnatur-leipzig.de","https://www.gemeinschaftnatur-leipzig.de/","Natur Umwelt"
"Gemeinschaft für Natur Bremen","info@gemeinschaftnatur-bremen.de","https://www.gemeinschaftnatur-bremen.de/","Natur Umwelt"
"Waldverein Berlin","info@waldverein-berlin.de","https://www.waldverein-berlin.de/","Wald Umwelt"
"Waldverein Hamburg","info@waldverein-hamburg.de","https://www.waldverein-hamburg.de/","Wald Umwelt"
"Waldverein München","info@waldverein-muenchen.de","https://www.waldverein-muenchen.de/","Wald Umwelt"
"Waldverein Frankfurt","info@waldverein-frankfurt.de","https://www.waldverein-frankfurt.de/","Wald Umwelt"
"Waldverein Köln","info@waldverein-koeln.de","https://www.waldverein-koeln.de/","Wald Umwelt"
"Waldverein Stuttgart","info@waldverein-stuttgart.de","https://www.waldverein-stuttgart.de/","Wald Umwelt"
"Waldverein Düsseldorf","info@waldverein-duesseldorf.de","https://www.waldverein-duesseldorf.de/","Wald Umwelt"
"Waldverein Dortmund","info@waldverein-dortmund.de","https://www.waldverein-dortmund.de/","Wald Umwelt"
"Waldverein Leipzig","info@waldverein-leipzig.de","https://www.waldverein-leipzig.de/","Wald Umwelt"
"Waldverein Bremen","info@waldverein-bremen.de","https://www.waldverein-bremen.de/","Wald Umwelt"
"Seenverein Berlin","info@seenverein-berlin.de","https://www.seenverein-berlin.de/","Seen Umwelt"
"Seenverein Hamburg","info@seenverein-hamburg.de","https://www.seenverein-hamburg.de/","Seen Umwelt"
"Seenverein München","info@seenverein-muenchen.de","https://www.seenverein-muenchen.de/","Seen Umwelt"
"Seenverein Frankfurt","info@seenverein-frankfurt.de","https://www.seenverein-frankfurt.de/","Seen Umwelt"
"Seenverein Köln","info@seenverein-koeln.de","https://www.seenverein-koeln.de/","Seen Umwelt"
"Seenverein Stuttgart","info@seenverein-stuttgart.de","https://www.seenverein-stuttgart.de/","Seen Umwelt"
"Seenverein Düsseldorf","info@seenverein-duesseldorf.de","https://www.seenverein-duesseldorf.de/","Seen Umwelt"
"Seenverein Dortmund","info@seenverein-dortmund.de","https://www.seenverein-dortmund.de/","Seen Umwelt"
"Seenverein Leipzig","info@seenverein-leipzig.de","https://www.seenverein-leipzig.de/","Seen Umwelt"
"Seenverein Bremen","info@seenverein-bremen.de","https://www.seenverein-bremen.de/","Seen Umwelt"
"Flussverein Berlin","info@flussverein-berlin.de","https://www.flussverein-berlin.de/","Fluss Umwelt"
"Flussverein Hamburg","info@flussverein-hamburg.de","https://www.flussverein-hamburg.de/","Fluss Umwelt"
"Flussverein München","info@flussverein-muenchen.de","https://www.flussverein-muenchen.de/","Fluss Umwelt"
"Flussverein Frankfurt","info@flussverein-frankfurt.de","https://www.flussverein-frankfurt.de/","Fluss Umwelt"
"Flussverein Köln","info@flussverein-koeln.de","https://www.flussverein-koeln.de/","Fluss Umwelt"
"Flussverein Stuttgart","info@flussverein-stuttgart.de","https://www.flussverein-stuttgart.de/","Fluss Umwelt"
"Flussverein Düsseldorf","info@flussverein-duesseldorf.de","https://www.flussverein-duesseldorf.de/","Fluss Umwelt"
"Flussverein Dortmund","info@flussverein-dortmund.de","https://www.flussverein-dortmund.de/","Fluss Umwelt"
"Flussverein Leipzig","info@flussverein-leipzig.de","https://www.flussverein-leipzig.de/","Fluss Umwelt"
"Flussverein Bremen","info@flussverein-bremen.de","https://www.flussverein-bremen.de/","Fluss Umwelt"
"Windkraftverein Berlin","info@windkraftverein-berlin.de","https://www.windkraftverein-berlin.de/","Erneuerbare Energie Umwelt"
"Windkraftverein Hamburg","info@windkraftverein-hamburg.de","https://www.windkraftverein-hamburg.de/","Erneuerbare Energie Umwelt"
"Windkraftverein München","info@windkraftverein-muenchen.de","https://www.windkraftverein-muenchen.de/","Erneuerbare Energie Umwelt"
"Windkraftverein Frankfurt","info@windkraftverein-frankfurt.de","https://www.windkraftverein-frankfurt.de/","Erneuerbare Energie Umwelt"
"Windkraftverein Köln","info@windkraftverein-koeln.de","https://www.windkraftverein-koeln.de/","Erneuerbare Energie Umwelt"
"Windkraftverein Stuttgart","info@windkraftverein-stuttgart.de","https://www.windkraftverein-stuttgart.de/","Erneuerbare Energie Umwelt"
"Windkraftverein Düsseldorf","info@windkraftverein-duesseldorf.de","https://www.windkraftverein-duesseldorf.de/","Erneuerbare Energie Umwelt"
"Windkraftverein Dortmund","info@windkraftverein-dortmund.de","https://www.windkraftverein-dortmund.de/","Erneuerbare Energie Umwelt"
"Windkraftverein Leipzig","info@windkraftverein-leipzig.de","https://www.windkraftverein-leipzig.de/","Erneuerbare Energie Umwelt"
"Windkraftverein Bremen","info@windkraftverein-bremen.de","https://www.windkraftverein-bremen.de/","Erneuerbare Energie Umwelt"
"Solarverein Berlin","info@solarverein-berlin.de","https://www.solarverein-berlin.de/","Solarenergie Umwelt"
"Solarverein Hamburg","info@solarverein-hamburg.de","https://www.solarverein-hamburg.de/","Solarenergie Umwelt"
"Solarverein München","info@solarverein-muenchen.de","https://www.solarverein-muenchen.de/","Solarenergie Umwelt"
"Solarverein Frankfurt","info@solarverein-frankfurt.de","https://www.solarverein-frankfurt.de/","Solarenergie Umwelt"
"Solarverein Köln","info@solarverein-koeln.de","https://www.solarverein-koeln.de/","Solarenergie Umwelt"
"Solarverein Stuttgart","info@solarverein-stuttgart.de","https://www.solarverein-stuttgart.de/","Solarenergie Umwelt"
"Solarverein Düsseldorf","info@solarverein-duesseldorf.de","https://www.solarverein-duesseldorf.de/","Solarenergie Umwelt"
"Solarverein Dortmund","info@solarverein-dortmund.de","https://www.solarverein-dortmund.de/","Solarenergie Umwelt"
"Solarverein Leipzig","info@solarverein-leipzig.de","https://www.solarverein-leipzig.de/","Solarenergie Umwelt"
"Solarverein Bremen","info@solarverein-bremen.de","https://www.solarverein-bremen.de/","Solarenergie Umwelt"
"Energieeffizienzverein Berlin","info@energieeffizienzverein-berlin.de","https://www.energieeffizienzverein-berlin.de/","Energie Umwelt"
"Energieeffizienzverein Hamburg","info@energieeffizienzverein-hamburg.de","https://www.energieeffizienzverein-hamburg.de/","Energie Umwelt"
"Energieeffizienzverein München","info@energieeffizienzverein-muenchen.de","https://www.energieeffizienzverein-muenchen.de/","Energie Umwelt"
"Energieeffizienzverein Frankfurt","info@energieeffizienzverein-frankfurt.de","https://www.energieeffizienzverein-frankfurt.de/","Energie Umwelt"
"Energieeffizienzverein Köln","info@energieeffizienzverein-koeln.de","https://www.energieeffizienzverein-koeln.de/","Energie Umwelt"
"Energieeffizienzverein Stuttgart","info@energieeffizienzverein-stuttgart.de","https://www.energieeffizienzverein-stuttgart.de/","Energie Umwelt"
"Energieeffizienzverein Düsseldorf","info@energieeffizienzverein-duesseldorf.de","https://www.energieeffizienzverein-duesseldorf.de/","Energie Umwelt"
"Energieeffizienzverein Dortmund","info@energieeffizienzverein-dortmund.de","https://www.energieeffizienzverein-dortmund.de/","Energie Umwelt"
"Energieeffizienzverein Leipzig","info@energieeffizienzverein-leipzig.de","https://www.energieeffizienzverein-leipzig.de/","Energie Umwelt"
"Energieeffizienzverein Bremen","info@energieeffizienzverein-bremen.de","https://www.energieeffizienzverein-bremen.de/","Energie Umwelt"
"Recyclingverein Berlin","info@recyclingverein-berlin.de","https://www.recyclingverein-berlin.de/","Recycling Umwelt"
"Recyclingverein Hamburg","info@recyclingverein-hamburg.de","https://www.recyclingverein-hamburg.de/","Recycling Umwelt"
"Recyclingverein München","info@recyclingverein-muenchen.de","https://www.recyclingverein-muenchen.de/","Recycling Umwelt"
"Recyclingverein Frankfurt","info@recyclingverein-frankfurt.de","https://www.recyclingverein-frankfurt.de/","Recycling Umwelt"
"Recyclingverein Köln","info@recyclingverein-koeln.de","https://www.recyclingverein-koeln.de/","Recycling Umwelt"
"Recyclingverein Stuttgart","info@recyclingverein-stuttgart.de","https://www.recyclingverein-stuttgart.de/","Recycling Umwelt"
"Recyclingverein Düsseldorf","info@recyclingverein-duesseldorf.de","https://www.recyclingverein-duesseldorf.de/","Recycling Umwelt"
"Recyclingverein Dortmund","info@recyclingverein-dortmund.de","https://www.recyclingverein-dortmund.de/","Recycling Umwelt"
"Recyclingverein Leipzig","info@recyclingverein-leipzig.de","https://www.recyclingverein-leipzig.de/","Recycling Umwelt"
"Recyclingverein Bremen","info@recyclingverein-bremen.de","https://www.recyclingverein-bremen.de/","Recycling Umwelt"
"Müllvermeidungsverein Berlin","info@muellvermeidung-berlin.de","https://www.muellvermeidung-berlin.de/","Müllvermeidung Umwelt"
"Müllvermeidungsverein Hamburg","info@muellvermeidung-hamburg.de","https://www.muellvermeidung-hamburg.de/","Müllvermeidung Umwelt"
"Müllvermeidungsverein München","info@muellvermeidung-muenchen.de","https://www.muellvermeidung-muenchen.de/","Müllvermeidung Umwelt"
